date,day_high,day_low,day_open,day_close,day_start,prev_high,prev_low,prev_close,opening_position
2017-06-16,9615.4,9565.7,9595.45,9578.0,2017-06-16 09:15:00,9617.9,9560.8,9574.15,INSIDE
2017-06-19,9672.65,9615.05,9626.4,9654.15,2017-06-19 09:15:00,9615.4,9565.7,9578.0,ABOVE
2017-06-20,9676.45,9643.9,9670.5,9649.95,2017-06-20 09:15:00,9672.65,9615.05,9654.15,INSIDE
2017-06-21,9650.05,9608.7,9648.1,9636.45,2017-06-21 09:15:00,9676.45,9643.9,9649.95,INSIDE
2017-06-22,9698.6,9618.15,9642.65,9624.0,2017-06-22 09:15:00,9650.05,9608.7,9636.45,INSIDE
2017-06-23,9646.65,9565.35,9643.25,9576.15,2017-06-23 09:15:00,9698.6,9618.15,9624.0,INSIDE
2017-06-27,9615.25,9473.7,9594.05,9509.8,2017-06-27 09:15:00,9646.65,9565.35,9576.15,INSIDE
2017-06-28,9522.35,9474.45,9520.2,9492.8,2017-06-28 09:15:00,9615.25,9473.7,9509.8,INSIDE
2017-06-29,9575.3,9494.25,9522.95,9494.25,2017-06-29 09:15:00,9522.35,9474.45,9492.8,ABOVE
2017-06-30,9535.55,9448.8,9478.5,9524.95,2017-06-30 09:15:00,9575.3,9494.25,9494.25,BELOW
2017-07-03,9623.9,9543.85,9587.95,9615.55,2017-07-03 09:15:00,9535.55,9448.8,9524.95,ABOVE
2017-07-04,9649.8,9595.8,9645.9,9610.65,2017-07-04 09:15:00,9623.9,9543.85,9615.55,ABOVE
2017-07-05,9643.4,9607.4,9619.75,9641.35,2017-07-05 09:15:00,9649.8,9595.8,9610.65,INSIDE
2017-07-06,9700.6,9640.0,9653.6,9668.95,2017-07-06 09:15:00,9643.4,9607.4,9641.35,ABOVE
2017-07-07,9684.0,9642.9,9670.35,9665.35,2017-07-07 09:15:00,9700.6,9640.0,9668.95,INSIDE
2017-07-10,9782.0,9668.1,9698.25,9762.2,2017-07-10 09:15:00,9684.0,9642.9,9665.35,ABOVE
2017-07-11,9829.85,9779.3,9797.45,9786.4,2017-07-11 09:15:00,9782.0,9668.1,9762.2,ABOVE
2017-07-12,9824.45,9787.95,9807.3,9822.85,2017-07-12 09:15:00,9829.85,9779.3,9786.4,INSIDE
2017-07-13,9897.25,9855.5,9855.8,9886.25,2017-07-13 09:15:00,9824.45,9787.95,9822.85,ABOVE
2017-07-14,9913.3,9845.55,9913.3,9886.7,2017-07-14 09:15:00,9897.25,9855.5,9886.25,ABOVE
2017-07-17,9928.2,9894.85,9908.15,9913.65,2017-07-17 09:15:00,9913.3,9845.55,9886.7,INSIDE
2017-07-18,9884.95,9813.8,9832.7,9828.45,2017-07-18 09:15:00,9928.2,9894.85,9913.65,BELOW
2017-07-19,9904.65,9851.8,9855.95,9902.05,2017-07-19 09:15:00,9884.95,9813.8,9828.45,INSIDE
2017-07-20,9922.35,9863.6,9920.2,9870.9,2017-07-20 09:15:00,9904.65,9851.8,9902.05,ABOVE
2017-07-21,9923.9,9838.1,9899.6,9914.15,2017-07-21 09:15:00,9922.35,9863.6,9870.9,INSIDE
2017-07-24,9981.7,9919.6,9936.8,9965.55,2017-07-24 09:15:00,9923.9,9838.1,9914.15,ABOVE
2017-07-25,10010.55,9949.55,10010.55,9964.8,2017-07-25 09:15:00,9981.7,9919.6,9965.55,ABOVE
2017-07-26,10025.6,9966.45,9983.65,10020.3,2017-07-26 09:15:00,10010.55,9949.55,9964.8,INSIDE
2017-07-27,10114.75,10006.05,10063.25,10020.6,2017-07-27 09:15:00,10025.6,9966.45,10020.3,ABOVE
2017-07-28,10025.85,9944.75,9996.55,10002.95,2017-07-28 09:15:00,10114.75,10006.05,10020.6,BELOW
2017-07-31,10085.75,10018.0,10034.7,10076.95,2017-07-31 09:15:00,10025.85,9944.75,10002.95,ABOVE
2017-08-01,10128.35,10066.0,10101.05,10120.35,2017-08-01 09:15:00,10085.75,10018.0,10076.95,ABOVE
2017-08-02,10136.3,10054.9,10136.3,10058.1,2017-08-02 09:15:00,10128.35,10066.0,10120.35,ABOVE
2017-08-03,10081.15,9998.4,10081.15,10003.85,2017-08-03 09:15:00,10136.3,10054.9,10058.1,INSIDE
2017-08-04,10075.15,9988.5,10008.6,10068.5,2017-08-04 09:15:00,10081.15,9998.4,10003.85,INSIDE
2017-08-07,10087.8,10046.4,10074.8,10049.6,2017-08-07 09:15:00,10075.15,9988.5,10068.5,INSIDE
2017-08-08,10083.6,9947.65,10068.35,9977.1,2017-08-08 09:15:00,10087.8,10046.4,10049.6,INSIDE
2017-08-09,9969.2,9893.55,9961.15,9900.3,2017-08-09 09:15:00,10083.6,9947.65,9977.1,INSIDE
2017-08-10,9891.9,9777.65,9872.85,9850.0,2017-08-10 09:15:00,9969.2,9893.55,9900.3,BELOW
2017-08-11,9771.55,9685.7,9712.15,9712.95,2017-08-11 09:15:00,9891.9,9777.65,9850.0,BELOW
2017-08-14,9817.75,9754.55,9755.75,9790.85,2017-08-14 09:15:00,9771.55,9685.7,9712.95,INSIDE
2017-08-16,9903.6,9774.45,9825.85,9900.65,2017-08-16 09:15:00,9817.75,9754.55,9790.85,ABOVE
2017-08-17,9947.6,9883.85,9945.55,9903.85,2017-08-17 09:15:00,9903.6,9774.45,9900.65,ABOVE
2017-08-18,9865.95,9783.9,9865.95,9834.45,2017-08-18 09:15:00,9947.6,9883.85,9903.85,BELOW
2017-08-21,9884.15,9740.25,9864.25,9751.45,2017-08-21 09:15:00,9865.95,9783.9,9834.45,INSIDE
2017-08-22,9828.35,9752.85,9815.75,9775.1,2017-08-22 09:15:00,9884.15,9740.25,9751.45,INSIDE
2017-08-23,9857.75,9786.8,9803.05,9847.6,2017-08-23 09:15:00,9828.35,9752.85,9775.1,INSIDE
2017-08-24,9881.2,9849.1,9881.2,9865.7,2017-08-24 09:15:00,9857.75,9786.8,9847.6,ABOVE
2017-08-28,9925.6,9882.0,9907.15,9911.9,2017-08-28 09:15:00,9881.2,9849.1,9865.7,ABOVE
2017-08-29,9886.4,9783.95,9886.4,9793.0,2017-08-29 09:15:00,9925.6,9882.0,9911.9,INSIDE
2017-08-30,9909.45,9850.8,9859.5,9886.35,2017-08-30 09:15:00,9886.4,9783.95,9793.0,INSIDE
2017-08-31,9924.8,9857.35,9905.7,9915.8,2017-08-31 09:15:00,9909.45,9850.8,9886.35,INSIDE
2017-09-01,9983.25,9910.3,9937.65,9971.05,2017-09-01 09:15:00,9924.8,9857.35,9915.8,ABOVE
2017-09-04,9984.15,9861.3,9984.15,9904.35,2017-09-04 09:15:00,9983.25,9910.3,9971.05,ABOVE
2017-09-05,9963.05,9901.2,9933.25,9946.5,2017-09-05 09:15:00,9984.15,9861.3,9904.35,INSIDE
2017-09-06,9931.5,9882.65,9899.25,9915.15,2017-09-06 09:15:00,9963.05,9901.2,9946.5,BELOW
2017-09-07,9964.5,9917.35,9945.85,9924.0,2017-09-07 09:15:00,9931.5,9882.65,9915.15,ABOVE
2017-09-08,9963.6,9913.45,9958.65,9924.4,2017-09-08 09:15:00,9964.5,9917.35,9924.0,INSIDE
2017-09-11,10028.35,9971.75,9971.75,10005.95,2017-09-11 09:15:00,9963.6,9913.45,9924.4,ABOVE
2017-09-12,10097.5,10028.2,10056.85,10087.6,2017-09-12 09:15:00,10028.35,9971.75,10005.95,ABOVE
2017-09-13,10131.4,10063.7,10099.25,10085.7,2017-09-13 09:15:00,10097.5,10028.2,10087.6,ABOVE
2017-09-14,10126.3,10070.45,10107.4,10087.0,2017-09-14 09:15:00,10131.4,10063.7,10085.7,INSIDE
2017-09-15,10114.8,10043.7,10062.35,10085.4,2017-09-15 09:15:00,10126.3,10070.45,10087.0,BELOW
2017-09-18,10171.5,10133.1,10133.1,10154.4,2017-09-18 09:15:00,10114.8,10043.7,10085.4,ABOVE
2017-09-19,10178.5,10130.0,10175.6,10149.35,2017-09-19 09:15:00,10171.5,10133.1,10154.4,ABOVE
2017-09-20,10170.05,10134.55,10160.95,10139.55,2017-09-20 09:15:00,10178.5,10130.0,10149.35,INSIDE
2017-09-21,10158.9,10058.6,10139.6,10123.6,2017-09-21 09:15:00,10170.05,10134.55,10139.55,INSIDE
2017-09-22,10094.35,9952.95,10094.35,9963.6,2017-09-22 09:15:00,10158.9,10058.6,10123.6,INSIDE
2017-09-25,9960.1,9816.4,9960.1,9875.6,2017-09-25 09:15:00,10094.35,9952.95,9963.6,INSIDE
2017-09-26,9890.7,9813.2,9875.25,9855.25,2017-09-26 09:15:00,9960.1,9816.4,9875.6,INSIDE
2017-09-27,9920.6,9714.9,9920.6,9738.3,2017-09-27 09:15:00,9890.7,9813.2,9855.25,ABOVE
2017-09-28,9786.5,9688.4,9736.4,9760.2,2017-09-28 09:15:00,9920.6,9714.9,9738.3,INSIDE
2017-09-29,9853.9,9775.4,9814.3,9782.95,2017-09-29 09:15:00,9786.5,9688.4,9760.2,ABOVE
2017-10-03,9893.3,9831.15,9893.3,9854.75,2017-10-03 09:15:00,9853.9,9775.4,9782.95,ABOVE
2017-10-04,9937.95,9850.95,9884.35,9924.5,2017-10-04 09:15:00,9893.3,9831.15,9854.75,INSIDE
2017-10-05,9945.85,9881.95,9927.0,9887.1,2017-10-05 09:15:00,9937.95,9850.95,9924.5,INSIDE
2017-10-06,9989.25,9907.65,9908.15,9987.2,2017-10-06 09:15:00,9945.85,9881.95,9887.1,INSIDE
2017-10-09,10015.65,9959.5,9988.2,9987.95,2017-10-09 09:15:00,9989.25,9907.65,9987.2,INSIDE
2017-10-10,10033.9,10002.35,10013.7,10013.8,2017-10-10 09:15:00,10015.65,9959.5,9987.95,INSIDE
2017-10-11,10067.2,9955.85,10042.6,9970.1,2017-10-11 09:15:00,10033.9,10002.35,10013.8,ABOVE
2017-10-12,10104.05,9977.1,10011.2,10098.0,2017-10-12 09:15:00,10067.2,9955.85,9970.1,INSIDE
2017-10-13,10191.75,10121.75,10123.7,10161.75,2017-10-13 09:15:00,10104.05,9977.1,10098.0,ABOVE
2017-10-16,10242.95,10175.3,10207.4,10233.05,2017-10-16 09:15:00,10191.75,10121.75,10161.75,ABOVE
2017-10-17,10251.65,10212.9,10227.65,10238.35,2017-10-17 09:15:00,10242.95,10175.3,10233.05,INSIDE
2017-10-18,10236.3,10176.1,10209.4,10214.8,2017-10-18 09:15:00,10251.65,10212.9,10238.35,BELOW
2017-10-19,10210.75,10124.15,10210.35,10125.95,2017-10-19 18:30:00,10236.3,10176.1,10214.8,INSIDE
2017-10-23,10223.65,10124.8,10176.65,10191.3,2017-10-23 09:15:00,10210.75,10124.15,10125.95,INSIDE
2017-10-24,10237.5,10182.45,10218.55,10207.7,2017-10-24 09:15:00,10223.65,10124.8,10191.3,INSIDE
2017-10-25,10333.0,10241.25,10321.15,10293.75,2017-10-25 09:15:00,10237.5,10182.45,10207.7,ABOVE
2017-10-26,10355.35,10272.15,10291.8,10336.3,2017-10-26 09:15:00,10333.0,10241.25,10293.75,INSIDE
2017-10-27,10364.8,10312.0,10362.3,10319.2,2017-10-27 09:15:00,10355.35,10272.15,10336.3,ABOVE
2017-10-30,10384.25,10344.85,10353.85,10365.25,2017-10-30 09:15:00,10364.8,10312.0,10319.2,INSIDE
2017-10-31,10364.9,10324.0,10364.9,10340.0,2017-10-31 09:15:00,10384.25,10344.85,10365.25,INSIDE
2017-11-01,10451.6,10386.35,10390.35,10441.55,2017-11-01 09:15:00,10364.9,10324.0,10340.0,ABOVE
2017-11-02,10452.65,10412.65,10440.5,10425.45,2017-11-02 09:15:00,10451.6,10386.35,10441.55,INSIDE
2017-11-03,10461.55,10403.95,10461.55,10453.65,2017-11-03 09:15:00,10452.65,10412.65,10425.45,ABOVE
2017-11-06,10490.4,10413.8,10431.75,10435.8,2017-11-06 09:15:00,10461.55,10403.95,10453.65,INSIDE
2017-11-07,10485.15,10340.9,10477.15,10351.4,2017-11-07 09:15:00,10490.4,10413.8,10435.8,INSIDE
2017-11-08,10383.85,10285.55,10361.95,10313.8,2017-11-08 09:15:00,10485.15,10340.9,10351.4,INSIDE
2017-11-09,10368.3,10267.25,10358.65,10324.6,2017-11-09 09:15:00,10383.85,10285.55,10313.8,INSIDE
2017-11-10,10344.5,10254.25,10304.35,10334.4,2017-11-10 09:15:00,10368.3,10267.25,10324.6,INSIDE
2017-11-13,10334.0,10216.95,10322.0,10222.6,2017-11-13 09:15:00,10344.5,10254.25,10334.4,INSIDE
2017-11-14,10247.95,10175.6,10223.4,10181.65,2017-11-14 09:15:00,10334.0,10216.95,10222.6,INSIDE
2017-11-15,10175.3,10094.2,10171.95,10129.55,2017-11-15 09:15:00,10247.95,10175.6,10181.65,BELOW
2017-11-16,10231.85,10139.25,10152.9,10231.45,2017-11-16 09:15:00,10175.3,10094.2,10129.55,INSIDE
2017-11-17,10343.45,10268.45,10324.55,10274.75,2017-11-17 09:15:00,10231.85,10139.25,10231.45,ABOVE
2017-11-20,10309.65,10261.85,10287.2,10297.05,2017-11-20 09:15:00,10343.45,10268.45,10274.75,INSIDE
2017-11-21,10358.6,10315.4,10329.25,10321.25,2017-11-21 09:15:00,10309.65,10261.85,10297.05,ABOVE
2017-11-22,10368.5,10309.65,10350.8,10346.85,2017-11-22 09:15:00,10358.6,10315.4,10321.25,INSIDE
2017-11-23,10374.15,10307.45,10358.45,10350.95,2017-11-23 09:15:00,10368.5,10309.65,10346.85,INSIDE
2017-11-24,10404.45,10363.1,10366.8,10393.3,2017-11-24 09:15:00,10374.15,10307.45,10350.95,INSIDE
2017-11-27,10406.8,10340.4,10361.05,10404.65,2017-11-27 09:15:00,10404.45,10363.1,10393.3,BELOW
2017-11-28,10409.3,10355.45,10387.9,10363.8,2017-11-28 09:15:00,10406.8,10340.4,10404.65,INSIDE
2017-11-29,10392.3,10345.95,10376.65,10350.65,2017-11-29 09:15:00,10409.3,10355.45,10363.8,INSIDE
2017-11-30,10332.7,10212.25,10332.7,10229.45,2017-11-30 09:15:00,10392.3,10345.95,10350.65,BELOW
2017-12-01,10272.6,10109.55,10263.7,10119.8,2017-12-01 09:15:00,10332.7,10212.25,10229.45,INSIDE
2017-12-04,10175.5,10095.85,10175.05,10137.9,2017-12-04 09:15:00,10272.6,10109.55,10119.8,INSIDE
2017-12-05,10147.35,10069.55,10118.25,10122.15,2017-12-05 09:15:00,10175.5,10095.85,10137.9,INSIDE
2017-12-06,10104.15,10033.7,10088.8,10039.65,2017-12-06 09:15:00,10147.35,10069.55,10122.15,INSIDE
2017-12-07,10182.35,10062.0,10063.45,10172.7,2017-12-07 09:15:00,10104.15,10033.7,10039.65,INSIDE
2017-12-08,10270.75,10195.25,10198.45,10267.85,2017-12-08 09:15:00,10182.35,10062.0,10172.7,ABOVE
2017-12-11,10328.85,10282.1,10310.5,10326.05,2017-12-11 09:15:00,10270.75,10195.25,10267.85,ABOVE
2017-12-12,10324.9,10230.45,10324.9,10241.75,2017-12-12 09:15:00,10328.85,10282.1,10326.05,INSIDE
2017-12-13,10296.3,10169.95,10236.6,10202.75,2017-12-13 09:15:00,10324.9,10230.45,10241.75,INSIDE
2017-12-14,10275.9,10141.8,10229.3,10258.85,2017-12-14 09:15:00,10296.3,10169.95,10202.75,INSIDE
2017-12-15,10373.05,10321.45,10345.65,10326.8,2017-12-15 09:15:00,10275.9,10141.8,10258.85,ABOVE
2017-12-18,10443.4,10076.15,10263.1,10390.8,2017-12-18 09:15:00,10373.05,10321.45,10326.8,BELOW
2017-12-19,10469.8,10406.15,10414.8,10469.5,2017-12-19 09:15:00,10443.4,10076.15,10390.8,INSIDE
2017-12-20,10494.4,10437.35,10494.4,10443.2,2017-12-20 09:15:00,10469.8,10406.15,10469.5,ABOVE
2017-12-21,10473.95,10428.25,10473.95,10429.65,2017-12-21 09:15:00,10494.4,10437.35,10443.2,INSIDE
2017-12-22,10500.95,10449.65,10457.3,10486.6,2017-12-22 09:15:00,10473.95,10428.25,10429.65,INSIDE
2017-12-26,10545.3,10477.95,10512.3,10525.6,2017-12-26 09:15:00,10500.95,10449.65,10486.6,ABOVE
2017-12-27,10552.25,10469.45,10531.05,10475.1,2017-12-27 09:15:00,10545.3,10477.95,10525.6,INSIDE
2017-12-28,10534.45,10461.55,10498.2,10467.0,2017-12-28 09:15:00,10552.25,10469.45,10475.1,INSIDE
2017-12-29,10538.2,10490.15,10492.35,10526.45,2017-12-29 09:15:00,10534.45,10461.55,10467.0,INSIDE
2018-01-01,10537.8,10423.3,10531.7,10432.45,2018-01-01 09:15:00,10538.2,10490.15,10526.45,INSIDE
2018-01-02,10495.0,10405.1,10477.55,10439.55,2018-01-02 09:15:00,10537.8,10423.3,10432.45,INSIDE
2018-01-03,10503.5,10429.9,10482.65,10446.75,2018-01-03 09:15:00,10495.0,10405.1,10439.55,INSIDE
2018-01-04,10512.4,10441.5,10469.4,10505.35,2018-01-04 09:15:00,10503.5,10429.9,10446.75,INSIDE
2018-01-05,10565.85,10520.15,10534.25,10561.35,2018-01-05 09:15:00,10512.4,10441.5,10505.35,ABOVE
2018-01-08,10631.15,10591.7,10591.7,10617.85,2018-01-08 09:15:00,10565.85,10520.15,10561.35,ABOVE
2018-01-09,10659.05,10603.7,10645.1,10628.3,2018-01-09 09:15:00,10631.15,10591.7,10617.85,ABOVE
2018-01-10,10655.05,10592.85,10652.05,10625.4,2018-01-10 09:15:00,10659.05,10603.7,10628.3,INSIDE
2018-01-11,10664.2,10612.6,10637.05,10650.4,2018-01-11 09:15:00,10655.05,10592.85,10625.4,INSIDE
2018-01-12,10690.0,10597.7,10682.55,10667.3,2018-01-12 09:15:00,10664.2,10612.6,10650.4,ABOVE
2018-01-15,10782.65,10715.5,10718.5,10732.85,2018-01-15 09:15:00,10690.0,10597.7,10667.3,ABOVE
2018-01-16,10762.35,10688.15,10761.5,10711.15,2018-01-16 09:15:00,10782.65,10715.5,10732.85,INSIDE
2018-01-17,10801.1,10666.75,10702.45,10794.3,2018-01-17 09:15:00,10762.35,10688.15,10711.15,INSIDE
2018-01-18,10887.4,10782.95,10873.4,10822.1,2018-01-18 09:15:00,10801.1,10666.75,10794.3,ABOVE
2018-01-19,10906.5,10794.05,10829.2,10900.05,2018-01-19 09:15:00,10887.4,10782.95,10822.1,INSIDE
2018-01-22,10974.8,10883.2,10883.2,10958.75,2018-01-22 09:15:00,10906.5,10794.05,10900.05,INSIDE
2018-01-23,11092.5,10997.1,10997.4,11083.55,2018-01-23 09:15:00,10974.8,10883.2,10958.75,ABOVE
2018-01-24,11109.6,11046.25,11069.35,11084.65,2018-01-24 09:15:00,11092.5,10997.1,11083.55,INSIDE
2018-01-25,11095.6,11009.3,11095.6,11064.55,2018-01-25 09:15:00,11109.6,11046.25,11084.65,INSIDE
2018-01-29,11171.3,11078.8,11079.35,11124.7,2018-01-29 09:15:00,11095.6,11009.3,11064.55,INSIDE
2018-01-30,11120.85,11034.35,11120.85,11049.45,2018-01-30 09:15:00,11171.3,11078.8,11124.7,INSIDE
2018-01-31,11058.15,10979.4,11018.8,11030.7,2018-01-31 09:15:00,11120.85,11034.35,11049.45,BELOW
2018-02-01,11117.0,10879.35,11044.55,11020.6,2018-02-01 09:15:00,11058.15,10979.4,11030.7,INSIDE
2018-02-02,10954.8,10736.25,10938.2,10737.5,2018-02-02 09:15:00,11117.0,10879.35,11020.6,INSIDE
2018-02-05,10702.4,10588.3,10604.3,10690.75,2018-02-05 09:15:00,10954.8,10736.25,10737.5,BELOW
2018-02-06,10593.7,10282.0,10295.15,10520.35,2018-02-06 09:15:00,10702.4,10588.3,10690.75,BELOW
2018-02-07,10612.15,10446.55,10607.2,10459.5,2018-02-07 09:15:00,10593.7,10282.0,10520.35,ABOVE
2018-02-08,10637.65,10480.05,10518.5,10579.3,2018-02-08 09:15:00,10612.15,10446.55,10459.5,INSIDE
2018-02-09,10480.0,10398.35,10416.5,10466.8,2018-02-09 09:15:00,10637.65,10480.05,10579.3,BELOW
2018-02-12,10555.3,10485.7,10518.2,10535.1,2018-02-12 09:15:00,10480.0,10398.35,10466.8,ABOVE
2018-02-14,10588.8,10457.7,10585.75,10459.8,2018-02-14 09:15:00,10555.3,10485.7,10535.1,ABOVE
2018-02-15,10617.85,10511.8,10537.9,10549.7,2018-02-15 09:15:00,10588.8,10457.7,10459.8,INSIDE
2018-02-16,10612.4,10434.85,10596.2,10451.85,2018-02-16 09:15:00,10617.85,10511.8,10549.7,INSIDE
2018-02-19,10488.9,10303.3,10488.9,10387.95,2018-02-19 09:15:00,10612.4,10434.85,10451.85,INSIDE
2018-02-20,10428.65,10348.2,10391.0,10357.65,2018-02-20 09:15:00,10488.9,10303.3,10387.95,INSIDE
2018-02-21,10426.0,10349.8,10426.0,10395.15,2018-02-21 09:15:00,10428.65,10348.2,10357.65,INSIDE
2018-02-22,10397.45,10341.6,10354.35,10377.8,2018-02-22 09:15:00,10426.0,10349.8,10395.15,INSIDE
2018-02-23,10499.0,10397.25,10408.1,10492.55,2018-02-23 09:15:00,10397.45,10341.6,10377.8,ABOVE
2018-02-26,10592.7,10520.45,10526.55,10576.7,2018-02-26 09:15:00,10499.0,10397.25,10492.55,ABOVE
2018-02-27,10631.25,10537.5,10615.2,10551.05,2018-02-27 09:15:00,10592.7,10520.45,10576.7,ABOVE
2018-02-28,10535.15,10461.55,10488.95,10487.95,2018-02-28 09:15:00,10631.25,10537.5,10551.05,BELOW
2018-03-01,10525.3,10448.6,10479.95,10449.95,2018-03-01 09:15:00,10535.15,10461.55,10487.95,INSIDE
2018-03-05,10428.3,10324.2,10428.3,10357.3,2018-03-05 09:15:00,10525.3,10448.6,10449.95,BELOW
2018-03-06,10441.15,10217.15,10420.5,10223.6,2018-03-06 09:15:00,10428.3,10324.2,10357.3,INSIDE
2018-03-07,10243.2,10141.55,10232.95,10163.55,2018-03-07 09:15:00,10441.15,10217.15,10223.6,INSIDE
2018-03-08,10269.9,10146.65,10216.25,10236.35,2018-03-08 09:15:00,10243.2,10141.55,10163.55,INSIDE
2018-03-09,10296.7,10212.05,10271.3,10229.8,2018-03-09 09:15:00,10269.9,10146.65,10236.35,ABOVE
2018-03-12,10433.15,10299.3,10301.6,10423.55,2018-03-12 09:15:00,10296.7,10212.05,10229.8,ABOVE
2018-03-13,10478.6,10377.9,10389.5,10425.2,2018-03-13 09:15:00,10433.15,10299.3,10423.55,INSIDE
2018-03-14,10419.9,10336.65,10393.05,10415.65,2018-03-14 09:15:00,10478.6,10377.9,10425.2,INSIDE
2018-03-15,10419.9,10346.25,10405.45,10352.25,2018-03-15 09:15:00,10419.9,10336.65,10415.65,INSIDE
2018-03-16,10345.15,10180.85,10345.15,10220.05,2018-03-16 09:15:00,10419.9,10346.25,10352.25,BELOW
2018-03-19,10224.1,10076.7,10215.35,10093.95,2018-03-19 09:15:00,10345.15,10180.85,10220.05,INSIDE
2018-03-20,10155.0,10050.8,10051.55,10138.2,2018-03-20 09:15:00,10224.1,10076.7,10093.95,BELOW
2018-03-21,10227.25,10133.1,10181.95,10154.95,2018-03-21 09:15:00,10155.0,10050.8,10138.2,ABOVE
2018-03-22,10207.85,10105.75,10167.5,10106.65,2018-03-22 09:15:00,10227.25,10133.1,10154.95,INSIDE
2018-03-23,10027.0,9952.1,9968.8,9986.8,2018-03-23 09:15:00,10207.85,10105.75,10106.65,BELOW
2018-03-26,10142.35,9958.8,9989.15,10140.8,2018-03-26 09:15:00,10027.0,9952.1,9986.8,INSIDE
2018-03-27,10207.6,10139.95,10188.0,10183.55,2018-03-27 09:15:00,10142.35,9958.8,10140.8,ABOVE
2018-03-28,10157.75,10097.8,10143.6,10121.25,2018-03-28 09:15:00,10207.6,10139.95,10183.55,INSIDE
2018-04-02,10219.65,10128.0,10151.65,10217.0,2018-04-02 09:15:00,10157.75,10097.8,10121.25,INSIDE
2018-04-03,10254.8,10171.35,10186.85,10244.4,2018-04-03 09:15:00,10219.65,10128.0,10217.0,INSIDE
2018-04-04,10279.8,10111.55,10274.6,10119.9,2018-04-04 09:15:00,10254.8,10171.35,10244.4,ABOVE
2018-04-05,10331.75,10228.45,10228.45,10327.65,2018-04-05 09:15:00,10279.8,10111.55,10119.9,INSIDE
2018-04-06,10350.35,10290.9,10322.75,10320.95,2018-04-06 09:15:00,10331.75,10228.45,10327.65,INSIDE
2018-04-09,10397.45,10331.0,10333.7,10373.35,2018-04-09 09:15:00,10350.35,10290.9,10320.95,INSIDE
2018-04-10,10424.65,10381.7,10412.9,10401.35,2018-04-10 09:15:00,10397.45,10331.0,10373.35,ABOVE
2018-04-11,10428.15,10355.9,10428.15,10414.05,2018-04-11 09:15:00,10424.65,10381.7,10401.35,ABOVE
2018-04-12,10469.85,10395.7,10410.65,10454.15,2018-04-12 09:15:00,10428.15,10355.9,10414.05,INSIDE
2018-04-13,10519.8,10451.65,10495.3,10483.7,2018-04-13 09:15:00,10469.85,10395.7,10454.15,ABOVE
2018-04-16,10538.35,10398.3,10398.3,10530.7,2018-04-16 09:15:00,10519.8,10451.65,10483.7,BELOW
2018-04-17,10560.25,10495.8,10557.3,10547.55,2018-04-17 09:15:00,10538.35,10398.3,10530.7,ABOVE
2018-04-18,10593.2,10509.75,10578.9,10536.65,2018-04-18 09:15:00,10560.25,10495.8,10547.55,ABOVE
2018-04-19,10572.15,10546.4,10563.65,10568.1,2018-04-19 09:15:00,10593.2,10509.75,10536.65,INSIDE
2018-04-20,10581.4,10527.5,10560.35,10579.85,2018-04-20 09:15:00,10572.15,10546.4,10568.1,INSIDE
2018-04-23,10638.05,10551.65,10592.8,10582.8,2018-04-23 09:15:00,10581.4,10527.5,10579.85,ABOVE
2018-04-24,10636.7,10569.3,10578.1,10620.35,2018-04-24 09:15:00,10638.05,10551.65,10582.8,INSIDE
2018-04-25,10612.4,10536.75,10612.4,10564.55,2018-04-25 09:15:00,10636.7,10569.3,10620.35,INSIDE
2018-04-26,10628.2,10559.8,10586.5,10615.55,2018-04-26 09:15:00,10612.4,10536.75,10564.55,INSIDE
2018-04-27,10719.5,10651.65,10651.65,10694.7,2018-04-27 09:15:00,10628.2,10559.8,10615.55,ABOVE
2018-04-30,10758.9,10705.75,10705.75,10740.9,2018-04-30 09:15:00,10719.5,10651.65,10694.7,INSIDE
2018-05-02,10783.85,10690.05,10783.85,10716.8,2018-05-02 09:15:00,10758.9,10705.75,10740.9,ABOVE
2018-05-03,10720.15,10647.55,10720.15,10669.8,2018-05-03 09:15:00,10783.85,10690.05,10716.8,INSIDE
2018-05-04,10700.45,10601.7,10700.45,10614.85,2018-05-04 09:15:00,10720.15,10647.55,10669.8,INSIDE
2018-05-07,10723.65,10635.7,10653.15,10722.75,2018-05-07 09:15:00,10700.45,10601.7,10614.85,INSIDE
2018-05-08,10757.9,10689.45,10757.9,10714.3,2018-05-08 09:15:00,10723.65,10635.7,10722.75,ABOVE
2018-05-09,10766.2,10691.6,10693.35,10748.55,2018-05-09 09:15:00,10757.9,10689.45,10714.3,INSIDE
2018-05-10,10785.15,10705.45,10779.65,10710.35,2018-05-10 09:15:00,10766.2,10691.6,10748.55,ABOVE
2018-05-11,10811.7,10724.65,10741.95,10798.55,2018-05-11 09:15:00,10785.15,10705.45,10710.35,INSIDE
2018-05-14,10834.55,10774.9,10815.15,10797.1,2018-05-14 09:15:00,10811.7,10724.65,10798.55,ABOVE
2018-05-15,10928.95,10781.5,10812.6,10804.05,2018-05-15 09:15:00,10834.55,10774.9,10797.1,INSIDE
2018-05-16,10790.15,10699.95,10751.95,10742.75,2018-05-16 09:15:00,10928.95,10781.5,10804.05,BELOW
2018-05-17,10775.6,10665.05,10775.6,10677.6,2018-05-17 09:15:00,10790.15,10699.95,10742.75,INSIDE
2018-05-18,10672.0,10589.35,10671.85,10604.45,2018-05-18 09:15:00,10775.6,10665.05,10677.6,INSIDE
